Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
34,970,8,2,1,757,2,96,3,2,3,6142,7360,3,11,3,4,80,0,10,2,3,5,1,4,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
47,249,2,2,1,903,3,35,3,2,4,4537,17783,0,22,4,1,80,1,8,2,3,7,6,7,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
56,832,9,3,1,762,3,81,3,4,4,11103,20420,7,11,3,3,80,0,30,1,2,10,7,1,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
32,953,5,4,1,1764,2,65,3,1,2,2718,17674,2,14,3,2,80,0,12,3,3,7,7,0,7,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
49,1098,4,2,1,1256,1,85,2,5,3,18711,12124,2,13,3,3,80,1,23,2,4,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
37,889,9,3,1,403,2,53,3,1,4,2326,11411,1,12,3,3,80,3,4,3,2,4,2,1,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
41,143,4,3,1,488,1,56,3,2,2,9355,9558,1,18,3,3,80,0,8,5,3,8,7,7,7,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
37,921,10,3,1,486,3,98,3,1,1,3452,17663,6,20,4,2,80,1,17,3,3,5,4,0,3,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
28,467,7,3,1,1507,3,55,3,2,1,4898,11827,0,14,3,4,80,0,5,5,3,4,2,1,3,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
27,1131,15,3,1,1870,4,77,2,1,1,4774,23844,0,19,3,4,80,1,8,2,2,7,6,7,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
34,1303,2,4,1,579,4,62,2,1,3,2768,8416,3,12,3,3,80,1,14,3,3,7,3,5,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
37,977,1,3,1,1196,4,56,2,2,4,6474,9961,1,13,3,2,80,1,14,2,2,14,8,3,11,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
59,1225,1,1,1,91,1,57,2,2,3,5473,24668,7,11,3,4,80,0,20,2,2,4,3,1,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,655,7,4,1,76,4,48,3,2,4,5915,9528,3,22,4,4,80,1,10,3,2,7,7,1,7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
31,1082,1,4,1,95,3,87,3,1,2,2501,18775,1,17,3,2,80,0,1,4,3,1,1,1,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
36,506,3,3,1,397,3,30,3,2,2,4485,26285,4,12,3,4,80,0,10,2,3,8,0,7,7,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
27,486,8,3,1,1647,2,86,4,1,3,3517,22490,7,17,3,1,80,0,5,0,3,3,2,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40,1308,14,3,1,1128,3,44,2,5,3,19626,17544,1,14,3,1,80,0,21,2,4,20,7,4,9,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
25,685,1,3,1,350,1,62,3,2,3,4898,7505,0,12,3,4,80,2,5,3,3,4,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
41,267,10,2,1,599,4,56,3,2,4,6230,13430,7,14,3,4,80,0,16,3,3,14,3,1,10,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
50,878,1,4,1,2044,2,94,3,2,3,6728,14255,7,12,3,4,80,2,12,3,3,6,3,0,1,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
24,535,24,3,1,632,4,38,3,1,4,2400,5530,0,13,3,3,80,2,3,3,3,2,2,2,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
33,536,10,5,1,1268,4,82,4,3,3,8380,21708,0,14,3,4,80,2,10,3,3,9,8,0,8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
29,1396,10,3,1,749,3,99,3,1,3,2642,2755,1,11,3,3,80,0,1,6,3,1,0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
42,1265,3,3,1,894,3,95,4,2,4,5231,23726,2,13,3,2,80,1,17,1,2,5,3,1,3,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
42,1332,2,4,1,477,1,98,2,2,4,6781,17078,3,23,4,2,80,0,14,6,3,1,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
33,1038,8,1,1,1044,2,88,2,1,4,2342,21437,0,19,3,4,80,0,3,2,2,2,2,2,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
19,265,25,3,1,1269,2,57,4,1,4,2994,21221,1,12,3,4,80,0,1,2,3,1,0,0,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
26,1443,23,3,1,72,3,47,2,2,4,4157,21436,7,19,3,3,80,1,5,2,2,2,2,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
35,384,8,4,1,805,1,72,3,1,4,2572,20317,1,16,3,2,80,1,3,1,2,3,2,0,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
47,666,29,4,1,376,1,88,3,3,2,11849,10268,1,12,3,4,80,1,10,2,2,10,7,9,9,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
30,1312,23,3,1,159,1,96,1,1,3,2613,22310,1,25,4,3,80,3,10,2,2,10,7,0,9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
35,1349,7,2,1,1601,3,63,2,1,4,2690,7713,1,18,3,4,80,1,1,5,2,1,0,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
32,117,13,4,1,859,2,73,3,2,4,4403,9250,2,11,3,3,80,1,8,3,2,5,2,0,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
34,401,1,3,1,1447,4,86,2,1,2,3294,3708,5,17,3,1,80,1,7,2,2,5,4,0,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
55,725,2,3,1,787,4,78,3,5,1,19859,21199,5,13,3,4,80,1,24,2,3,5,2,1,4,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
50,881,2,4,1,905,1,98,3,4,1,17924,4544,1,11,3,4,80,1,31,3,3,31,6,14,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
36,329,2,3,1,501,4,96,3,1,3,2543,11868,4,13,3,2,80,1,6,3,3,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50,1234,20,5,1,1606,2,41,3,4,3,11245,20689,2,15,3,3,80,1,32,3,3,30,8,12,13,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
28,1485,12,1,1,1175,3,79,3,1,4,2515,22955,1,11,3,4,80,0,1,4,2,1,1,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
31,1463,23,3,1,367,2,64,2,2,4,5582,14408,0,21,4,2,80,1,10,2,3,9,0,7,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
36,1174,3,4,1,1425,1,99,3,2,2,9278,20763,3,16,3,4,80,0,15,3,3,5,4,0,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
27,294,10,2,1,733,4,32,3,3,1,8793,4809,1,21,4,3,80,2,9,4,2,9,7,1,7,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
32,1401,4,2,1,330,3,56,3,1,2,3931,20990,2,11,3,1,80,1,6,5,3,4,3,1,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
25,180,2,1,1,854,1,65,4,1,1,3424,21632,7,13,3,3,80,0,6,3,2,4,3,0,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
40,1398,2,4,1,558,3,79,3,5,3,18041,13022,0,14,3,4,80,0,21,2,3,20,15,1,12,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
49,301,22,4,1,1655,1,72,3,4,2,16413,3498,3,16,3,2,80,2,27,2,3,4,2,1,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
33,1296,6,3,1,692,3,30,3,2,4,7725,5335,3,23,4,3,80,1,15,2,1,13,11,4,7,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32,827,1,1,1,134,4,71,3,1,1,2956,15178,1,13,3,4,80,0,1,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
36,1157,2,4,1,1556,3,70,3,1,4,2644,17001,3,21,4,4,80,0,7,3,2,3,2,1,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
51,1405,11,2,1,1367,4,82,2,4,2,13142,24439,3,16,3,2,80,0,29,1,2,5,2,0,3,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
30,448,12,4,1,648,2,74,2,1,1,2033,14470,1,18,3,3,80,1,1,2,4,1,0,0,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
54,584,22,5,1,1665,2,91,3,4,3,17426,18685,3,25,4,3,80,1,36,6,3,10,8,4,7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
31,1125,7,4,1,1833,1,68,3,3,1,9637,8277,2,14,3,4,80,2,9,3,3,3,2,2,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,802,10,3,1,1028,2,45,3,1,4,3917,9541,1,20,4,1,80,1,3,4,2,3,2,1,2,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
47,207,9,4,1,1856,2,64,3,1,3,2105,5411,4,12,3,3,80,0,7,2,3,2,2,2,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45,974,1,4,1,996,4,91,3,1,4,2270,11005,3,14,3,4,80,2,8,2,3,5,3,0,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27,269,5,1,1,844,3,42,2,3,4,12808,8842,1,16,3,2,80,1,9,3,3,9,8,0,8,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
47,1001,4,3,1,1827,3,92,2,3,2,10333,19271,8,12,3,3,80,1,28,4,3,22,11,14,10,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
55,1229,4,4,1,1501,4,30,3,2,3,4035,16143,0,16,3,2,80,0,4,2,3,3,2,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
54,397,19,4,1,698,3,88,3,3,2,10725,6729,2,15,3,3,80,1,16,1,4,9,7,7,1,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
31,1232,7,4,1,462,3,39,3,3,4,7143,25713,1,14,3,3,80,0,11,2,2,11,9,4,10,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
41,1276,2,5,1,625,2,91,3,4,1,16595,5626,7,16,3,2,80,1,22,2,3,18,16,11,8,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
29,995,2,1,1,1590,1,87,3,2,4,8853,24483,1,19,3,4,80,1,6,0,4,6,4,1,3,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
39,1462,6,3,1,1588,4,38,4,3,3,8237,4658,2,11,3,1,80,1,11,3,3,7,6,7,6,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
39,1132,1,3,1,417,3,48,4,3,4,9613,10942,0,17,3,1,80,3,19,5,2,18,10,3,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31,1222,11,4,1,895,4,48,3,1,4,2356,14871,3,19,3,2,80,1,8,2,3,6,4,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
35,1276,16,3,1,586,4,72,3,3,3,7632,14295,4,12,3,3,80,0,10,2,3,8,7,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
24,506,29,1,1,1725,2,91,3,1,1,3907,3622,1,13,3,2,80,3,6,2,4,6,2,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
27,472,1,1,1,274,3,60,2,2,1,4298,9679,5,19,3,3,80,1,6,1,3,2,2,2,0,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
26,390,17,4,1,1718,4,62,1,1,3,2305,6217,1,15,3,3,80,3,3,3,4,3,2,0,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
43,782,6,4,1,661,2,50,2,4,4,16627,2671,4,14,3,3,80,1,21,3,2,1,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
27,1103,14,3,1,1244,1,42,3,1,1,2235,14377,1,14,3,4,80,2,9,3,2,9,7,6,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
36,884,23,2,1,2061,3,41,4,2,4,2571,12290,4,17,3,3,80,1,17,3,3,5,2,0,3,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
31,754,26,4,1,1967,1,63,3,2,4,5617,21075,1,11,3,3,80,0,10,4,3,10,7,0,8,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
50,691,2,3,1,815,3,64,3,4,3,17639,6881,5,16,3,4,80,0,30,3,3,4,3,0,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
33,750,22,2,1,160,3,95,3,2,2,6146,15480,0,13,3,1,80,1,8,2,4,7,7,0,7,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
36,217,18,4,1,1133,1,78,3,2,4,7779,23238,2,20,4,1,80,0,18,0,3,11,9,0,9,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
36,1041,13,3,1,829,3,36,3,1,2,2143,25527,4,13,3,2,80,1,8,2,3,5,2,0,4,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
29,1496,1,1,1,208,4,41,3,2,3,4319,26283,1,13,3,1,80,1,10,1,3,10,7,0,9,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
26,1355,25,1,1,177,3,61,3,1,3,2942,8916,1,23,4,4,80,1,8,3,3,8,7,5,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
43,1344,7,3,1,262,4,37,4,1,4,2089,5228,4,14,3,4,80,3,7,3,4,5,4,2,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34,204,14,3,1,666,3,31,3,1,3,2579,2912,1,18,3,4,80,2,8,3,3,8,2,0,6,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
47,543,2,4,1,1731,3,87,3,2,2,4978,3536,7,11,3,4,80,1,4,3,1,1,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
45,1385,20,2,1,372,3,79,3,4,4,13496,7501,0,14,3,2,80,0,21,2,3,20,7,4,10,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
47,359,2,4,1,1443,1,82,3,4,3,17169,26703,3,19,3,2,80,2,26,2,4,20,17,5,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
32,414,2,4,1,1862,3,82,2,2,2,9907,26186,7,12,3,3,80,0,7,3,2,2,2,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
53,447,2,3,1,1472,4,39,4,4,2,16598,19764,4,12,3,2,80,0,35,2,2,9,8,8,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
34,131,2,3,1,1281,3,86,3,2,1,4538,6039,0,12,3,4,80,0,4,3,3,3,2,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
39,524,18,2,1,1322,1,32,3,2,3,4534,13352,0,11,3,1,80,0,9,6,3,8,7,1,7,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
28,120,4,3,1,129,2,43,3,2,3,4221,8863,1,15,3,2,80,0,5,3,4,5,4,0,4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
48,117,22,3,1,1900,4,58,3,4,4,17174,2437,3,11,3,2,80,1,24,3,3,22,17,4,7,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37,1319,6,3,1,474,3,51,4,2,1,5974,17001,4,13,3,1,80,2,13,2,3,7,7,6,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
22,617,3,1,1,926,2,34,3,2,3,4171,10022,0,19,3,1,80,1,4,3,4,3,2,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
46,1009,2,3,1,575,1,51,3,4,3,17861,2288,6,13,3,3,80,0,26,2,1,3,2,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
46,717,13,4,1,1727,3,34,3,2,2,5562,9697,6,14,3,4,80,0,19,3,3,10,7,0,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
47,703,14,4,1,728,4,42,3,2,1,4960,11825,2,12,3,4,80,0,20,2,3,7,7,1,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
24,897,10,3,1,1746,1,59,3,1,4,2145,2097,0,14,3,4,80,1,3,2,3,2,2,2,1,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
42,1396,6,3,1,1911,3,83,3,3,1,13348,14842,9,13,3,2,80,1,18,3,4,13,7,5,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
44,1193,2,1,1,1496,2,86,3,3,3,10209,19719,5,18,3,2,80,0,16,2,2,2,2,2,2,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True
44,1037,1,3,1,2020,2,42,3,1,4,2436,13422,6,12,3,3,80,0,6,2,3,4,3,1,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
54,971,1,3,1,1422,4,54,3,4,4,17328,5652,6,19,3,4,80,0,29,3,2,20,7,12,7,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
45,176,4,3,1,1744,3,56,1,3,3,9756,6595,4,21,4,3,80,2,9,2,4,5,0,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
27,443,3,3,1,850,4,50,3,1,4,1706,16571,1,11,3,3,80,3,0,6,2,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
30,464,4,3,1,514,3,40,3,1,4,2285,3427,9,23,4,3,80,0,3,4,3,1,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True
27,1134,16,4,1,1001,3,37,3,1,2,2811,12086,9,14,3,2,80,1,4,2,3,2,2,2,2,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
29,1010,1,3,1,1249,1,97,3,1,4,3760,5598,1,15,3,1,80,3,3,5,3,3,2,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26,887,5,2,1,848,3,88,2,1,3,2366,20898,1,14,3,1,80,1,8,2,3,8,7,1,7,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
36,1040,3,2,1,1664,4,79,4,2,1,6842,26308,6,20,4,1,80,1,13,3,3,5,4,0,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
29,738,9,5,1,455,2,30,2,1,4,3983,7621,0,17,3,3,80,0,4,2,3,3,2,2,2,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
33,118,16,3,1,819,1,69,3,2,1,5324,26507,5,15,3,3,80,0,6,3,3,3,2,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
54,1441,17,3,1,1013,3,56,3,3,3,10739,13943,8,11,3,3,80,1,22,2,3,10,7,0,8,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
31,1365,13,4,1,650,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
40,1300,24,2,1,335,1,62,3,2,4,3319,24447,1,17,3,1,80,2,9,3,3,9,8,4,7,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
47,1176,26,4,1,1625,4,98,3,5,3,19658,5220,3,11,3,3,80,1,27,2,3,5,2,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
30,1312,2,4,1,1745,4,78,2,1,1,4968,26427,0,16,3,4,80,0,10,2,3,9,7,0,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
31,670,26,1,1,16,1,31,3,1,3,2911,15170,1,17,3,4,80,1,5,1,2,5,2,4,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
38,653,29,5,1,79,4,50,3,2,4,2406,5456,1,11,3,4,80,0,10,2,3,10,3,9,9,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,1296,5,4,1,464,3,62,3,3,2,8095,18264,0,13,3,4,80,0,17,5,3,16,6,0,13,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
56,1369,23,3,1,1373,4,68,3,4,2,13402,18235,4,12,3,1,80,1,33,0,3,19,16,15,9,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
37,319,4,4,1,311,1,41,3,1,4,2793,2539,4,17,3,3,80,1,13,2,3,9,8,5,8,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
34,1065,23,4,1,60,2,72,3,2,3,4568,10034,0,20,4,3,80,0,10,2,3,9,5,8,7,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
41,1085,2,4,1,927,2,57,1,1,4,2778,17725,4,13,3,3,80,1,10,1,2,7,7,1,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
40,543,1,4,1,2012,1,83,3,1,4,2406,4060,8,19,3,3,80,2,8,3,2,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
50,1126,1,2,1,997,4,66,3,4,4,17399,6615,9,22,4,3,80,1,32,1,2,5,4,1,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
39,1485,25,2,1,1397,3,71,3,3,3,10920,3449,3,21,4,2,80,1,13,2,3,6,4,0,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
21,984,1,1,1,1131,4,70,2,1,2,2070,25326,1,11,3,3,80,0,2,6,4,2,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
38,1336,2,3,1,1805,1,100,3,1,2,2592,7129,5,13,3,4,80,3,13,3,3,11,10,3,8,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
39,1253,10,1,1,1800,3,65,3,3,3,13464,7914,7,21,4,3,80,0,9,3,3,4,3,2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
34,735,3,1,1,1915,4,75,2,2,4,8103,16495,3,12,3,3,80,0,9,3,2,4,2,0,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
39,360,23,3,1,1310,3,93,3,1,1,3904,22154,0,13,3,1,80,0,6,2,3,5,2,0,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
32,238,5,2,1,1939,1,47,4,1,3,2432,15318,3,14,3,1,80,0,8,2,3,4,1,0,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
33,134,2,3,1,242,3,90,3,1,4,2500,10515,0,14,3,1,80,0,4,2,4,3,1,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
38,243,7,4,1,709,4,46,2,2,4,4028,7791,0,20,4,1,80,0,8,2,3,7,7,0,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
45,1448,29,3,1,1465,2,55,3,3,4,9380,14720,4,18,3,4,80,2,10,4,4,3,1,1,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True
39,711,4,3,1,1633,1,81,3,2,3,5042,3140,0,13,3,4,80,0,10,2,1,9,2,3,8,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
56,713,8,3,1,241,3,67,3,1,1,4257,13939,4,18,3,3,80,1,19,3,3,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
46,1485,18,3,1,550,3,87,3,2,3,4810,26314,2,14,3,3,80,1,19,5,2,10,7,0,8,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
33,515,1,2,1,73,1,98,3,3,4,13458,15146,1,12,3,3,80,0,15,1,3,15,14,8,12,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
